SSID,BSSID,Encryption,CurrentLatitude,CurrentLongitude,Channel,Frequency,Last Update
mmhsecureguest,42:3A:0E:2E:6E:8A,wpa2,32.01238448,-102.0970089,36,,2024-10-24T18:00:00.000Z
mmhsecureguest,42:3A:0E:2E:6E:8D,wpa2,32.00330247,-102.0924784,36,,2022-04-08T04:00:00.000Z
mmhsecureguest,42:3A:0E:2E:6E:8E,wpa2,32.01207468,-102.0943496,161,,2022-07-11T20:00:00.000Z
mmhsecureguest,42:3A:0E:2E:6E:9E,wpa2,32.00393922,-102.0976806,165,,2024-10-11T04:00:00.000Z
mmhsecureguest,42:3A:0E:2E:6E:AA,wpa2,32.0084998,-102.0870316,48,,2023-04-13T21:00:00.000Z
mmhsecureguest,42:3A:0E:2E:6E:B1,wpa2,32.00805851,-102.0873401,48,,2022-03-20T02:00:00.000Z
mmhsecureguest,42:3A:0E:2E:6E:B2,wpa2,32.01096122,-102.0885221,36,,2023-09-22T06:00:00.000Z
mmhsecureguest,42:3A:0E:2E:6E:B4,wpa2,31.99918565,-102.1013053,149,,2024-10-24T18:00:00.000Z
mmhsecureguest,42:3A:0E:2E:6E:BC,wpa2,32.01044945,-102.0925762,44,,2024-10-24T18:00:00.000Z
mmhsecureguest,42:3A:0E:2E:6E:C6,wpa2,32.00291764,-102.094684,149,,2024-10-11T04:00:00.000Z
mmhsecureguest,42:3A:0E:2E:6E:CC,wpa2,32.00243383,-102.0999588,40,,2024-10-24T18:00:00.000Z
mmhsecureguest,42:3A:0E:2E:6E:CF,wpa2,32.00903623,-102.0895764,48,,2022-04-03T20:00:00.000Z
mmhsecureguest,42:3A:0E:2E:6E:D4,wpa2,31.996268,-102.0964224,48,,2024-10-24T18:00:00.000Z
mmhsecureguest,42:3A:0E:2E:6E:D6,wpa2,31.996945,-102.097846,157,,2024-10-07T23:00:00.000Z
mmhsecureguest,42:3A:0E:2E:6E:DA,wpa2,32.00548611,-102.0879166,157,,2024-10-11T04:00:00.000Z
mmhsecureguest,42:3A:0E:2E:6E:DB,wpa2,31.99891358,-102.0888037,149,,2023-04-08T21:00:00.000Z
mmhsecureguest,42:3A:0E:2E:73:CF,wpa2,32.00597612,-102.0863313,44,,2024-10-11T04:00:00.000Z
mmhsecureguest,42:3A:0E:2E:73:FB,wpa2,32.00875089,-102.0955509,153,,2022-12-06T19:00:00.000Z
mmhsecureguest,42:3A:0E:2E:76:A0,wpa2,31.99802767,-102.0849584,36,,2024-09-11T02:00:00.000Z
mmhsecureguest,42:3A:0E:2E:76:A3,wpa2,32.00857922,-102.0962882,149,,2023-05-15T22:00:00.000Z
mmhsecureguest,42:3A:0E:2E:76:A5,wpa2,31.99753741,-102.1024979,153,,2021-09-20T22:00:00.000Z
mmhsecureguest,42:3A:0E:2E:76:A6,wpa2,32.00401511,-102.0844404,44,,2022-04-22T02:00:00.000Z
mmhsecureguest,42:3A:0E:2E:76:AB,wpa2,32.002548,-102.10157,56,,2022-07-11T20:00:00.000Z
mmhsecureguest,42:3A:0E:2E:76:AF,wpa2,32.002547,-102.083137,161,,2023-05-16T20:00:00.000Z
mmhsecureguest,42:3A:0E:2E:76:B5,wpa2,32.00355,-102.099937,44,,2022-07-11T20:00:00.000Z
mmhsecureguest,42:3A:0E:2E:76:C6,wpa2,31.99646342,-102.0952881,149,,2024-10-11T04:00:00.000Z
mmhsecureguest,42:3A:0E:2E:76:D5,wpa2,32.00474097,-102.0995096,157,,2024-09-12T15:00:00.000Z
mmhsecureguest,42:3A:0E:2E:76:D7,wpa2,32.00569113,-102.0876733,149,,2021-09-20T20:00:00.000Z
mmhsecureguest,42:3A:0E:2E:76:E2,wpa2,32.012984,-102.097198,149,,2023-09-22T06:00:00.000Z
mmhsecureguest,42:3A:0E:2E:78:0D,wpa2,31.99793144,-102.0980194,40,,2024-10-11T03:00:00.000Z
mmhsecureguest,42:3A:0E:2E:78:14,wpa2,32.00039434,-102.1032232,153,,2023-03-18T14:00:00.000Z
mmhsecureguest,42:3A:0E:2E:78:17,wpa2,32.0049,-102.085983,56,,2021-09-20T20:00:00.000Z
mmhsecureguest,42:3A:0E:2E:78:1F,wpa2,32.001087,-102.084747,36,,2022-04-08T04:00:00.000Z
mmhsecureguest,42:3A:0E:2E:78:2A,wpa2,32.004379,-102.088218,153,,2024-10-07T23:00:00.000Z
mmhsecureguest,42:3A:0E:2E:78:38,wpa2,31.99905756,-102.1018402,149,,2024-09-11T02:00:00.000Z
mmhsecureguest,42:3A:0E:2E:78:44,wpa2,32.00367692,-102.0991866,136,,2021-09-20T20:00:00.000Z
mmhsecureguest,42:3A:0E:2E:78:53,wpa2,32.001087,-102.084747,161,,2022-11-28T11:00:00.000Z
mmhsecureguest,42:3A:0E:2E:7B:62,wpa2,31.99868136,-102.094755,48,,2023-05-15T22:00:00.000Z
mmhsecureguest,42:3A:0E:2E:7B:A2,wpa2,31.996517,-102.08567,44,,2024-08-31T02:00:00.000Z
mmhsecureguest,42:3A:1E:2E:4A:C7,wpa2,32.00563267,-102.0872996,11,,2021-12-17T02:00:00.000Z
mmhsecureguest,42:3A:1E:2E:6B:0B,wpa2,31.996734,-102.089348,1,,2022-03-18T01:00:00.000Z
mmhsecureguest,42:3A:1E:2E:6B:2F,wpa2,32.004512,-102.100227,1,,2024-10-11T04:00:00.000Z
mmhsecureguest,42:3A:1E:2E:6B:94,wpa2,32.00330374,-102.0947739,6,,2024-10-11T04:00:00.000Z
mmhsecureguest,42:3A:1E:2E:6B:D9,wpa2,32.00513344,-102.0979842,1,,2021-10-01T23:00:00.000Z
mmhsecureguest,42:3A:1E:2E:6B:DD,wpa2,31.997308,-102.0859251,6,,2024-10-11T04:00:00.000Z
mmhsecureguest,42:3A:1E:2E:6B:DE,wpa2,31.99620224,-102.101244,6,,2024-09-12T15:00:00.000Z
mmhsecureguest,42:3A:1E:2E:6C:07,wpa2,32.011772,-102.094253,1,,2024-10-11T04:00:00.000Z
mmhsecureguest,42:3A:1E:2E:6C:1D,wpa2,32.00360421,-102.0916961,6,,2022-03-16T03:00:00.000Z
mmhsecureguest,42:3A:1E:2E:6C:1F,wpa2,32.01230433,-102.095375,0,,2021-09-24T19:00:00.000Z
mmhsecureguest,42:3A:1E:2E:6C:22,wpa2,32.00129933,-102.0838448,6,,2024-09-12T15:00:00.000Z
mmhsecureguest,42:3A:1E:2E:6C:25,wpa2,32.00571007,-102.0875826,1,,2023-05-15T23:00:00.000Z
mmhsecureguest,42:3A:1E:2E:6C:E0,wpa2,31.99894864,-102.102292,11,,2022-11-28T11:00:00.000Z
mmhsecureguest,42:3A:1E:2E:6D:C0,wpa2,32.00035046,-102.1024914,1,,2023-06-11T16:00:00.000Z
mmhsecureguest,42:3A:1E:2E:6D:C6,wpa2,32.01210778,-102.0969184,6,,2023-03-18T14:00:00.000Z
mmhsecureguest,42:3A:1E:2E:6E:17,wpa2,32.00683644,-102.0869111,11,,2022-03-20T02:00:00.000Z
mmhsecureguest,42:3A:1E:2E:6E:35,wpa2,32.01057034,-102.0910593,6,,2024-10-11T04:00:00.000Z
mmhsecureguest,42:3A:1E:2E:6E:4E,wpa2,32.00049888,-102.1018689,1,,2023-04-08T21:00:00.000Z
mmhsecureguest,42:3A:1E:2E:6E:4F,wpa2,31.99683014,-102.1013115,6,,2024-09-11T02:00:00.000Z
mmhsecureguest,42:3A:1E:2E:6E:51,wpa2,32.008269,-102.102165,1,,2024-09-11T02:00:00.000Z
mmhsecureguest,42:3A:1E:2E:6E:65,wpa2,32.00710046,-102.0867062,1,,2024-09-12T15:00:00.000Z
mmhsecureguest,42:3A:1E:2E:6E:79,wpa2,32.00802878,-102.0939957,6,,2022-03-18T01:00:00.000Z
mmhsecureguest,42:3A:1E:2E:6E:87,wpa2,31.9981013,-102.0928358,1,,2022-07-11T20:00:00.000Z
mmhsecureguest,42:3A:1E:2E:6E:8A,wpa2,31.99839405,-102.0900026,6,,2024-10-24T18:00:00.000Z
mmhsecureguest,42:3A:1E:2E:6E:94,wpa2,32.00256367,-102.087229,11,,2024-09-11T02:00:00.000Z
mmhsecureguest,42:3A:1E:2E:6E:B4,wpa2,31.99782527,-102.0984989,6,,2022-03-18T01:00:00.000Z
mmhsecureguest,42:3A:1E:2E:6E:BC,wpa2,31.99648657,-102.1012844,1,,2024-10-24T18:00:00.000Z
mmhsecureguest,42:3A:1E:2E:6E:C2,wpa2,32.00184935,-102.0902075,6,,2024-09-12T15:00:00.000Z
mmhsecureguest,42:3A:1E:2E:6E:C6,wpa2,31.99816887,-102.0925375,1,,2023-03-18T14:00:00.000Z
mmhsecureguest,42:3A:1E:2E:6E:D4,wpa2,31.999009,-102.102035,6,,2024-10-11T03:00:00.000Z
mmhsecureguest,42:3A:1E:2E:6E:D6,wpa2,32.000007,-102.089149,1,,2023-05-15T23:00:00.000Z
mmhsecureguest,42:3A:1E:2E:6E:DA,wpa2,32.009472,-102.086066,1,,2022-03-26T14:00:00.000Z
mmhsecureguest,42:3A:1E:2E:73:CF,wpa2,32.00487473,-102.0948518,6,,2022-03-17T16:00:00.000Z
mmhsecureguest,42:3A:1E:2E:76:A0,wpa2,32.00952447,-102.0967412,6,,2024-08-31T02:00:00.000Z
mmhsecureguest,42:3A:1E:2E:76:C6,wpa2,32.01120633,-102.0883781,11,,2022-07-11T20:00:00.000Z
mmhsecureguest,42:3A:1E:2E:78:11,wpa2,32.01116337,-102.0968757,11,,2024-09-12T15:00:00.000Z
mmhsecureguest,42:3A:1E:2E:78:17,wpa2,31.997455,-102.095619,11,,2021-09-20T20:00:00.000Z
mmhsecureguest,42:3A:1E:2E:78:2A,wpa2,32.011227,-102.084457,1,,2022-11-28T11:00:00.000Z
mmhsecureguest,42:3A:1E:2E:78:44,wpa2,32.00471238,-102.0955059,6,,2021-09-20T20:00:00.000Z
mmhsecureguest,42:3A:1E:2E:7B:62,wpa2,32.00994022,-102.0946109,6,,2022-03-16T03:00:00.000Z
mmhsecureguest,42:3A:1E:2E:7B:A2,wpa2,32.00543459,-102.0942852,11,,2024-09-12T15:00:00.000Z
Justanotherhustler,42:50:0B:C0:7A:7B,wpa2,32.011604,-102.100021,11,,2021-12-19T20:00:00.000Z
Idontloveu,42:50:A6:E1:D2:9A,wpa2,32.00761082,-102.0836065,11,,2022-11-27T13:00:00.000Z
moto g stylus 5848,42:97:12:47:F8:35,wpa2,31.99911508,-102.088861,8,,2022-07-11T20:00:00.000Z
Mirroring-25ea64,44:01:BB:59:5D:3E,wpa2,32.009037,-102.094322,6,,2023-02-11T04:00:00.000Z
moto e6 (XT2005DL) 1010,44:1C:7F:31:66:6C,wpa2,32.012049,-102.093086,6,,2022-01-24T21:00:00.000Z
b4969194fb1d,44:48:C1:C4:9A:50,wpa2,32.000437,-102.102119,0,,2021-09-24T19:00:00.000Z
NETGEAR49,44:A5:6E:1D:E5:30,wpa2,31.997234,-102.0847018,1,,2023-03-31T19:00:00.000Z
NETGEAR50,44:A5:6E:78:C3:58,wpa2,32.00608936,-102.086453,11,,2023-04-09T16:00:00.000Z
NETGEAR505G,44:A5:6E:78:C3:5A,wpa2,32.00968,-102.085151,36,,2022-03-17T06:00:00.000Z
ATTWIFINAx9,44:A5:6E:E2:58:36,wpa2,32.01042419,-102.1001652,9,,2022-04-24T04:00:00.000Z
ATT2N8z598,44:E1:37:3A:17:20,wpa2,32.00992033,-102.0928597,1,,2022-07-11T20:00:00.000Z
CarPlay_991a,44:EB:2E:05:99:1A,wpa2,31.99906788,-102.1004499,1,,2023-06-11T17:00:00.000Z
CarPlay_be26,44:EB:2E:5F:BE:26,wpa2,32.0037218,-102.0949287,1,,2022-11-27T13:00:00.000Z
MY PATHFINDER6383,44:EB:2E:A7:58:CC,wpa3,32.00309159,-102.0971233,11,,2022-12-09T00:00:00.000Z
ATTwNMj5Gs,46:12:65:68:D4:B3,wpa2,32.00336533,-102.0974983,149,,2024-05-30T17:00:00.000Z
ATTAqf6YNa,46:2B:50:97:43:63,wpa2,31.99781231,-102.0985581,52,,2022-04-19T22:00:00.000Z
MMH-Voice,46:3A:0E:2E:4A:C7,wpa2,32.01002208,-102.0908855,40,,2024-10-07T23:00:00.000Z
MMH-Voice,46:3A:0E:2E:6A:DD,wpa2,32.01237735,-102.0944463,44,,2023-04-08T21:00:00.000Z
MMH-Voice,46:3A:0E:2E:6A:E2,wpa2,32.0049,-102.085983,149,,2023-04-13T21:00:00.000Z
MMH-Voice,46:3A:0E:2E:6B:2F,wpa2,31.99806949,-102.0936681,48,,2024-10-24T18:00:00.000Z
MMH-Voice,46:3A:0E:2E:6B:94,wpa2,32.01064044,-102.0894856,149,,2024-10-24T18:00:00.000Z
MMHVoice,46:3A:0E:2E:6B:B1,wpa2,32.010018,-102.094635,36,,2023-05-15T23:00:00.000Z
MMH-Voice,46:3A:0E:2E:6B:CC,wpa2,32.00169553,-102.0910675,149,,2022-12-09T00:00:00.000Z
MMH-Voice,46:3A:0E:2E:6B:D9,wpa2,32.01084336,-102.0992459,44,,2021-10-01T23:00:00.000Z
MMHVoice,46:3A:0E:2E:6B:DA,wpa2,31.99737436,-102.101504,157,,2022-04-21T01:00:00.000Z
MMH-Voice,46:3A:0E:2E:6B:DD,wpa2,32.00958238,-102.0907903,48,,2024-10-24T18:00:00.000Z
MMH-Voice,46:3A:0E:2E:6B:E5,wpa2,32.0055234,-102.0885924,48,,2023-04-08T21:00:00.000Z
MMH-Voice,46:3A:0E:2E:6B:EE,wpa2,31.99658437,-102.0905071,36,,2024-10-11T03:00:00.000Z
MMH-Voice,46:3A:0E:2E:6B:F0,wpa2,32.008394,-102.0876014,36,,2023-04-13T21:00:00.000Z
MMH-Voice,46:3A:0E:2E:6C:07,wpa2,31.99974746,-102.0890669,36,,2024-10-11T04:00:00.000Z
MMHVoice,46:3A:0E:2E:6C:0D,wpa2,31.999115,-102.097328,157,,2022-04-19T22:00:00.000Z
MMH-Voice,46:3A:0E:2E:6C:1D,wpa2,32.00320065,-102.0888828,161,,2024-10-11T04:00:00.000Z
MMHVoice,46:3A:0E:2E:6C:1F,wpa2,31.99657339,-102.0941096,36,,2023-05-15T23:00:00.000Z
MMH-Voice,46:3A:0E:2E:6C:25,wpa2,32.00806167,-102.0842432,48,,2024-10-11T04:00:00.000Z
MMH-Voice,46:3A:0E:2E:6C:E0,wpa2,32.01283731,-102.0896827,48,,2024-09-11T02:00:00.000Z
MMH-Voice,46:3A:0E:2E:6D:C0,wpa2,32.0100766,-102.1016359,40,,2024-10-11T04:00:00.000Z
MMH-Voice,46:3A:0E:2E:6D:C6,wpa2,32.009753,-102.095771,44,,2024-10-11T04:00:00.000Z
MMHVoice,46:3A:0E:2E:6E:17,wpa2,32.00298818,-102.0935465,36,,2023-05-15T23:00:00.000Z
MMH-Voice,46:3A:0E:2E:6E:28,wpa2,32.0100766,-102.1016359,40,,2023-04-08T21:00:00.000Z
MMH-Voice,46:3A:0E:2E:6E:2D,wpa2,31.99931498,-102.0919924,165,,2024-10-11T04:00:00.000Z
MMH-Voice,46:3A:0E:2E:6E:35,wpa2,32.00956444,-102.0856593,40,,2024-10-11T04:00:00.000Z
MMH-Voice,46:3A:0E:2E:6E:41,wpa2,31.9977654,-102.08974,153,,2024-09-11T02:00:00.000Z
MMH-Voice,46:3A:0E:2E:6E:4E,wpa2,32.0118254,-102.0846543,36,,2024-10-11T03:00:00.000Z
MMH-Voice,46:3A:0E:2E:6E:6E,wpa2,31.996999,-102.088233,157,,2021-10-23T05:00:00.000Z
MMH-Voice,46:3A:0E:2E:6E:79,wpa2,32.01159311,-102.0915042,40,,2023-04-13T21:00:00.000Z
MMH-Voice,46:3A:0E:2E:6E:87,wpa2,32.01151844,-102.0918199,149,,2023-04-08T21:00:00.000Z
MMHVoice,46:3A:0E:2E:6E:89,wpa2,32.003493,-102.091659,161,,2022-03-26T14:00:00.000Z
MMH-Voice,46:3A:0E:2E:6E:8A,wpa2,32.001472,-102.1019991,36,,2024-10-24T18:00:00.000Z
MMH-Voice,46:3A:0E:2E:6E:8D,wpa2,32.00691534,-102.0960053,36,,2023-04-08T21:00:00.000Z
MMHVoice,46:3A:0E:2E:6E:8E,wpa2,32.00720018,-102.0867398,161,,2022-04-19T22:00:00.000Z
MMH-Voice,46:3A:0E:2E:6E:9E,wpa2,31.99637422,-102.1016091,165,,2024-10-11T04:00:00.000Z
MMHVoice,46:3A:0E:2E:6E:A6,wpa2,32.012508,-102.086959,153,,2022-03-25T13:00:00.000Z
MMH-Voice,46:3A:0E:2E:6E:AA,wpa2,31.99964811,-102.094876,48,,2023-04-13T21:00:00.000Z
MMH-Voice,46:3A:0E:2E:6E:B1,wpa2,32.001492,-102.083625,48,,2022-04-29T01:00:00.000Z
MMH-Voice,46:3A:0E:2E:6E:B2,wpa2,31.99631089,-102.0865364,36,,2023-09-22T06:00:00.000Z
MMH-Voice,46:3A:0E:2E:6E:B4,wpa2,32.01161409,-102.0949359,153,,2024-10-11T04:00:00.000Z
MMH-Voice,46:3A:0E:2E:6E:BC,wpa2,32.00709741,-102.0901589,44,,2024-10-24T18:00:00.000Z
MMH-Voice,46:3A:0E:2E:6E:C6,wpa2,32.00216342,-102.0845357,149,,2024-10-11T04:00:00.000Z
MMH-Voice,46:3A:0E:2E:6E:CC,wpa2,32.00369413,-102.0951511,40,,2024-10-24T18:00:00.000Z
MMH-Voice,46:3A:0E:2E:6E:CF,wpa2,32.00434049,-102.0968546,48,,2022-03-12T23:00:00.000Z
MMH-Voice,46:3A:0E:2E:6E:D4,wpa2,32.00904189,-102.0935499,48,,2024-10-24T18:00:00.000Z
MMHVoice,46:3A:0E:2E:6E:D6,wpa2,32.01179928,-102.1000024,44,,2023-05-15T23:00:00.000Z
MMH-Voice,46:3A:0E:2E:6E:DA,wpa2,32.00499513,-102.0985385,157,,2024-10-11T04:00:00.000Z
MMH-Voice,46:3A:0E:2E:6E:DB,wpa2,32.00989783,-102.0951394,149,,2023-04-08T21:00:00.000Z
MMH-Voice,46:3A:0E:2E:73:CF,wpa2,31.99833078,-102.0918153,44,,2024-10-11T04:00:00.000Z
MMH-Voice,46:3A:0E:2E:73:FB,wpa2,32.008522,-102.096534,153,,2022-12-06T19:00:00.000Z
MMH-Voice,46:3A:0E:2E:76:A0,wpa2,32.00392905,-102.0941603,36,,2024-09-11T02:00:00.000Z
MMH-Voice,46:3A:0E:2E:76:A3,wpa2,31.9981015,-102.0883098,48,,2024-09-11T02:00:00.000Z
MMHVoice,46:3A:0E:2E:76:A6,wpa2,32.00246733,-102.0998089,44,,2022-04-22T02:00:00.000Z
MMHVoice,46:3A:0E:2E:76:AF,wpa2,32.00919309,-102.0879445,161,,2023-05-16T20:00:00.000Z
MMH-Voice,46:3A:0E:2E:76:C6,wpa2,32.00511555,-102.0860526,149,,2024-10-11T04:00:00.000Z
MMH-Voice,46:3A:0E:2E:76:E2,wpa2,32.01124589,-102.0999144,149,,2023-09-22T06:00:00.000Z
MMH-Voice,46:3A:0E:2E:78:0D,wpa2,32.003021,-102.097389,40,,2024-10-11T03:00:00.000Z
MMH-Voice,46:3A:0E:2E:78:14,wpa2,32.00499112,-102.100247,153,,2023-03-18T14:00:00.000Z
MMH-Voice,46:3A:0E:2E:78:1B,wpa2,31.99685233,-102.0893869,153,,2024-09-12T15:00:00.000Z
MMHVoice,46:3A:0E:2E:78:1F,wpa2,32.00393922,-102.0976806,36,,2022-04-08T04:00:00.000Z
MMH-Voice,46:3A:0E:2E:78:2A,wpa2,31.99682956,-102.0954103,153,,2024-10-07T23:00:00.000Z
MMH-Voice,46:3A:0E:2E:78:38,wpa2,32.00800967,-102.093989,149,,2024-09-11T02:00:00.000Z
MMH-Voice,46:3A:0E:2E:78:44,wpa2,32.00419733,-102.1014423,136,,2021-09-20T20:00:00.000Z
MMH-Voice,46:3A:0E:2E:7B:62,wpa2,32.00320065,-102.0888828,153,,2024-10-11T04:00:00.000Z
MMH-Voice,46:3A:0E:2E:7B:A2,wpa2,32.00756086,-102.0986568,44,,2024-08-31T02:00:00.000Z
DADDY\HAHA,46:91:60:3E:70:DC,wpa2,31.99705003,-102.1013896,11,,2022-07-11T20:00:00.000Z
JACOConfig,46:B7:B7:42:07:7E,none,32.008003,-102.103332,1,,2022-07-11T20:00:00.000Z
Verizon-SM-G935V-C00B,46:D5:7D:9A:4F:A0,wpa2,32.006641,-102.08953,6,,2023-03-18T14:00:00.000Z
myChevrolet,46:EB:2E:9F:44:81,wpa2,31.9998542,-102.0924404,11,,2022-12-09T00:00:00.000Z
myChevrolet,46:EB:2E:9F:95:BD,wpa2,32.01120112,-102.0912634,6,,2023-03-24T16:00:00.000Z
myChevrolet,46:EB:2E:A0:7B:DE,wpa2,31.996817,-102.0869662,6,,2024-10-11T04:00:00.000Z
myChevrolet,46:EB:2E:A1:83:CC,wpa2,32.0079512,-102.098964,6,,2023-03-24T16:00:00.000Z
Omar WiFi,46:EB:2E:FF:E6:20,wpa2,31.99826567,-102.1032637,6,,2023-03-12T15:00:00.000Z
iPhone,46:F5:CD:43:26:FA,wpa3,32.00032162,-102.1026156,6,,2024-10-11T04:00:00.000Z
Oliverhernandez,48:41:7B:1E:6C:C4,wpa2,31.997315,-102.096229,6,,2024-10-24T18:00:00.000Z
ARRIS-D705,48:4E:FC:E1:6F:CD,wpa2,32.000007,-102.089149,11,,2024-10-24T18:00:00.000Z
ARRIS-D705-5G,48:4E:FC:E1:6F:CE,wpa2,32.00513705,-102.0964005,149,,2024-10-24T18:00:00.000Z
Kia_MXrb,48:7A:FF:02:81:80,wpa2,31.99844275,-102.1003762,149,,2022-01-24T21:00:00.000Z
Hyundai_1UBB,48:7A:FF:0D:48:72,wpa2,31.99705967,-102.0973442,149,,2022-07-11T20:00:00.000Z
Hyundai_adpA,48:7A:FF:26:20:6C,wpa2,31.9991274,-102.0922159,36,,2024-09-12T15:00:00.000Z
Kia_fyYH,48:7A:FF:32:8E:38,wpa2,32.01105811,-102.0927695,149,,2023-06-23T19:00:00.000Z
DIRECT-A2-HP DeskJet 4100 series,48:9E:BD:94:2F:A4,wpa2,32.00592655,-102.0850719,6,,2023-03-31T19:00:00.000Z
KAYLA,48:A9:D2:BC:D8:0D,wpa2,32.001143,-102.0859653,1,,2023-01-09T07:00:00.000Z
DIRECT-B4-HP OfficeJet Pro 6960,48:BA:4E:2D:E9:B5,wpa2,32.005592,-102.100219,1,,2022-07-11T20:00:00.000Z
DIRECT-28-HP ENVY 4510 series,48:BA:4E:A0:49:29,wpa2,31.998751,-102.0984151,1,,2024-10-07T23:00:00.000Z
TOYOTA Corolla_DB8D624B48EB,48:EB:62:4B:DB:8D,wpa2,32.00892464,-102.099336,11,,2024-09-12T15:00:00.000Z
OneHope,48:ED:E6:AA:51:C9,wpa2,31.9984692,-102.1002552,44,,2024-09-12T15:00:00.000Z
OneHope,48:ED:E6:AA:52:1D,wpa2,32.01053533,-102.0971937,11,,2024-09-12T15:00:00.000Z
OneHope,48:ED:E6:AA:52:B9,wpa2,31.9980439,-102.0885549,157,,2024-09-12T15:00:00.000Z
OneHope,48:ED:E6:AA:54:0D,wpa2,32.00676925,-102.0897078,157,,2024-09-12T15:00:00.000Z
MB Hotspot 2907671,48:F0:7B:39:07:E3,wpa2,32.00964478,-102.0832588,6,,2023-02-09T15:00:00.000Z
MB Hotspot 7079580,48:F0:7B:90:30:5E,wpa2,31.99853906,-102.0983472,6,,2022-07-11T20:00:00.000Z
SpectrumGuest,48:F8:B3:F8:0E:E2,wpa,32.01141889,-102.0922408,3,,2022-04-17T02:00:00.000Z
SpectrumGuest,48:F8:B3:F8:0E:E3,wpa,31.999473,-102.0962629,153,,2022-04-19T22:00:00.000Z
JACOConfig,4A:06:81:7B:59:19,none,32.00337266,-102.0881554,1,,2023-02-11T04:00:00.000Z
OneHope daycare,4A:0D:E6:AA:54:00,wpa2,31.9982834,-102.0899665,157,,2024-09-12T15:00:00.000Z
OneHope Guest,4A:0D:E6:AA:54:0E,wpa2,32.00320572,-102.0998226,157,,2024-09-12T15:00:00.000Z
New England Patriots,4A:17:14:9A:85:69,wpa2,31.99709909,-102.0966843,1,,2022-11-27T13:00:00.000Z
MMH-Med-Wireless,4A:3A:0E:2E:4A:C7,wpa2,32.010254,-102.092964,149,,2024-09-12T15:00:00.000Z
MMH-Med-Wireless,4A:3A:0E:2E:6A:E2,wpa2,32.01088111,-102.0973039,149,,2022-03-13T04:00:00.000Z
MMH-Med-Wireless,4A:3A:0E:2E:6B:2F,wpa2,32.001781,-102.086174,48,,2024-10-24T18:00:00.000Z
MMH-Med-Wireless,4A:3A:0E:2E:6B:94,wpa2,32.009498,-102.096863,149,,2024-10-24T18:00:00.000Z
MMH-Med-Wireless,4A:3A:0E:2E:6B:B1,wpa2,31.99694983,-102.0933094,44,,2023-04-09T16:00:00.000Z
MMHMedWireless,4A:3A:0E:2E:6B:CC,wpa2,32.00501966,-102.0884267,48,,2022-03-25T13:00:00.000Z
MMH-Med-Wireless,4A:3A:0E:2E:6B:D9,wpa2,31.99898888,-102.1021207,44,,2021-10-01T23:00:00.000Z
MMHMedWireless,4A:3A:0E:2E:6B:DA,wpa2,32.00135029,-102.0880177,161,,2022-03-25T04:00:00.000Z
MMH-Med-Wireless,4A:3A:0E:2E:6B:DD,wpa2,32.00375642,-102.0947316,48,,2024-10-24T18:00:00.000Z
MMH-Med-Wireless,4A:3A:0E:2E:6B:EE,wpa2,32.0124294,-102.0997535,36,,2024-10-11T03:00:00.000Z
MMHMedWireless,4A:3A:0E:2E:6B:F0,wpa2,32.00334376,-102.094822,149,,2022-04-17T02:00:00.000Z
MMH-Med-Wireless,4A:3A:0E:2E:6C:07,wpa2,32.00590467,-102.0946799,36,,2023-04-08T21:00:00.000Z
MMH-Med-Wireless,4A:3A:0E:2E:6C:1D,wpa2,32.001007,-102.089477,161,,2024-10-11T04:00:00.000Z
MMHMedWireless,4A:3A:0E:2E:6C:1F,wpa2,32.00799056,-102.0939823,36,,2023-05-15T23:00:00.000Z
MMH-Med-Wireless,4A:3A:0E:2E:6C:25,wpa2,32.00852654,-102.0909016,48,,2024-10-11T04:00:00.000Z
MMH-Med-Wireless,4A:3A:0E:2E:6C:E0,wpa2,31.99960033,-102.0917402,48,,2024-09-11T02:00:00.000Z
MMH-Med-Wireless,4A:3A:0E:2E:6D:C0,wpa2,32.00749622,-102.0964691,40,,2024-10-11T04:00:00.000Z
MMH-Med-Wireless,4A:3A:0E:2E:6D:C6,wpa2,32.00237,-102.0875653,44,,2024-10-11T04:00:00.000Z
MMHMedWireless,4A:3A:0E:2E:6E:17,wpa2,32.00689195,-102.0989487,36,,2023-05-15T23:00:00.000Z
MMH-Med-Wireless,4A:3A:0E:2E:6E:28,wpa2,32.00813989,-102.0932662,40,,2023-04-08T21:00:00.000Z
MMH-Med-Wireless,4A:3A:0E:2E:6E:2D,wpa2,31.99948389,-102.0957228,165,,2024-10-11T04:00:00.000Z
MMH-Med-Wireless,4A:3A:0E:2E:6E:35,wpa2,32.008003,-102.103332,40,,2024-10-11T04:00:00.000Z
MMH-Med-Wireless,4A:3A:0E:2E:6E:41,wpa2,31.99889044,-102.0894027,153,,2024-09-11T02:00:00.000Z
MMH-Med-Wireless,4A:3A:0E:2E:6E:4E,wpa2,31.99717113,-102.0906979,36,,2024-10-11T04:00:00.000Z
MMH-Med-Wireless,4A:3A:0E:2E:6E:6E,wpa2,32.001143,-102.0859653,48,,2021-09-20T20:00:00.000Z
MMH-Med-Wireless,4A:3A:0E:2E:6E:79,wpa2,32.011394,-102.092346,40,,2023-04-13T21:00:00.000Z
MMH-Med-Wireless,4A:3A:0E:2E:6E:81,wpa2,32.00026396,-102.1028639,157,,2024-09-11T02:00:00.000Z
