MAC,SSID,AuthMode,FirstSeen,Channel,Frequency,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,RCOIs,MfgrId,Type
58:07:f8:51:94:5c,Casa WiFi,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 03:18,132,5660,-79,31.988467,-102.1091,831.5156376,4,,,WIFI
58:07:f8:51:94:5f,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 03:18,132,5660,-80,31.98846,-102.109107,831.5156376,4,,,WIFI
90:d0:92:f6:79:a4,ATTNivWDi2,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 03:18,1,2412,-80,31.988454,-102.109123,831.5156376,4,,,WIFI
5c:53:c3:2c:43:5a,MyOptimum 2c4357,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 03:18,1,2412,-84,31.988447,-102.10913,831.5156376,4,,,WIFI
cc:40:d0:af:e9:9a,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 03:19,4,2427,-91,31.988439,-102.109146,831.5156376,4,,,WIFI
30:67:a1:aa:5f:86,TMOBILE-5F81,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],25/10/2024 03:19,6,2437,-92,31.988434,-102.109153,831.5156376,4,,,WIFI
d0:fc:d0:7d:2b:58,ATTgjGiYn6,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 03:19,52,5260,-89,31.988422,-102.109184,831.5156376,4,,,WIFI
88:6a:e3:b7:c7:d4,tlb7c7d4,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 03:19,11,2462,-77,31.988417,-102.109191,831.5156376,4,,,WIFI
58:07:f8:51:94:58,Casa WiFi,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 03:19,48,5240,-78,31.988411,-102.109207,831.5156376,4,,,WIFI
b0:b9:8a:39:5e:83,NETGEAR07,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 03:20,11,2462,-76,31.9884,-102.10923,831.5156376,4,,,WIFI
2e:b5:5a:6d:1b:33,,Misc,25/10/2024 03:20,,,-103,31.988394,-102.109245,831.7028033,3,,76,WIFI
55:c8:e6:b1:e8:8d,,Misc,25/10/2024 03:20,,,-99,31.988392,-102.10926,831.7028033,3,,,WIFI
10:5a:17:28:20:44,TY,Uncategorized;10,25/10/2024 03:20,,7936,-98,31.988381,-102.109283,831.7028033,3,,,WIFI
94:b5:55:e4:9b:9e,Core200S,Misc,25/10/2024 03:20,,,-99,31.988377,-102.109299,831.7028033,3,,1744,WIFI
f3:33:ed:79:51:94,S18 A44E LE,Uncategorized,25/10/2024 03:21,,7936,-101,31.988375,-102.109313,831.7028033,3,,,WIFI
de:36:0c:64:3e:18,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 03:21,6,2437,-83,31.988368,-102.109329,831.8228289,3,,,WIFI
dc:36:0c:64:3e:18,Snowhite,[WPA2-PSK+FT/PSK-CCMP][RSN-PSK+FT/PSK-CCMP][ESS],25/10/2024 03:21,6,2437,-84,31.98784,-102.111564,831.8228289,3,,,WIFI
34:98:b5:5b:d0:99,Shiflet4family,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 03:21,9,2452,-78,31.987814,-102.111686,832.2302397,4,,,WIFI
6c:63:9c:69:09:f0,ARRIS-D141-5G,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 03:21,36,5180,-87,31.988531,-102.108962,832.2302397,4,,,WIFI
84:eb:3e:42:fb:f9,tl42fbf8,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 03:22,11,2462,-89,31.988581,-102.108856,832.2302397,4,,,WIFI
74:90:bc:54:26:fb,Verizon_SQ3CT7,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 03:22,11,2462,-88,31.988686,-102.108413,832.2302397,4,,,WIFI
5e:53:c3:2c:43:66,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 03:22,149,5745,-85,31.988694,-102.108391,832.2302397,4,,,WIFI
60:83:e7:08:6e:bb,Kidzsprouts16-5G_EXT,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 03:22,153,5765,-90,31.988701,-102.108375,832.2302397,4,,,WIFI
5e:53:c3:11:44:ce,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 03:22,161,5805,-90,31.988707,-102.108352,832.2302397,4,,,WIFI
5c:53:c3:2c:43:5b,MyOptimum 2c4357,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 03:23,149,5745,-86,31.988713,-102.108337,832.2302397,4,,,WIFI
20:f3:75:c7:0b:82,Dr. Mobius,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 03:23,36,5180,-90,31.98872,-102.108329,832.2302397,4,,,WIFI
20:f3:75:c7:0b:81,Da Internet,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 03:23,11,2462,-90,31.988724,-102.108314,832.2302397,4,,,WIFI
0c:b9:37:e9:85:a8,MyAltice e985a5,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 03:23,11,2462,-85,31.98873,-102.108299,832.2302397,4,,,WIFI
5c:53:c3:11:44:c3,MyOptimum 1144bf,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 03:23,161,5805,-89,31.988737,-102.108291,832.2302397,4,,,WIFI
54:2b:57:30:ee:43,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 03:24,11,2462,-84,31.988741,-102.108276,832.2302397,4,,,WIFI
58:07:f8:51:94:54,Casa WiFi,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 03:24,11,2462,-82,31.988748,-102.108269,832.2302397,4,,,WIFI
cd:a6:53:92:30:50,,Misc,25/10/2024 03:25,,,-62,31.988754,-102.108253,832.7092674,4,,76,WIFI
8c:ea:48:ff:7b:79,,Misc,25/10/2024 03:25,,,-101,31.988763,-102.108246,832.7092674,4,,117,WIFI
310260_31748_222925581,T-Mobile USA,LTE;us,25/10/2024 03:25,800,800,-113,31.988767,-102.10823,832.770805,4,,,WIFI
b0:b9:8a:39:5e:83,NETGEAR07,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 03:25,11,2462,-90,31.988776,-102.108223,832.8011077,6,,,WIFI
60:5f:8d:b4:c4:23,,[RSN-SAE-CCMP],25/10/2024 03:25,6,2437,-85,31.988782,-102.108207,832.8399576,6,,,WIFI
60:5f:8d:b4:c4:29,,[ESS],25/10/2024 03:26,6,2437,-87,31.988798,-102.108192,832.8399576,6,,,WIFI
60:5f:8d:b4:c4:26,Rodriquez,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 03:27,6,2437,-85,31.988804,-102.108177,832.8399576,6,,,WIFI
20:be:cd:27:bd:0b,,[ESS],25/10/2024 03:27,149,5745,-85,31.988813,-102.108169,832.8399576,6,,,WIFI
20:be:cd:27:bd:0a,,[ESS],25/10/2024 03:27,6,2437,-81,31.988822,-102.108154,832.8399576,6,,,WIFI
c8:99:b2:ce:11:c0,TMOBILE-11BD,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],25/10/2024 03:27,36,5180,-90,31.988831,-102.108146,832.8399576,6,,,WIFI
c8:99:b2:ce:11:bf,TMOBILE-11BD,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],25/10/2024 03:28,5,2432,-86,31.988837,-102.108139,832.8399576,6,,,WIFI
5e:53:c3:2c:43:66,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 03:28,149,5745,-77,31.988848,-102.108123,832.8399576,6,,,WIFI
2c:44:fd:d3:3c:39,HP-Print-39-Officejet 6600,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 03:28,11,2462,-89,31.988872,-102.108101,832.8399576,6,,,WIFI
20:be:cd:27:bd:04,,[RSN-SAE-CCMP],25/10/2024 03:28,6,2437,-80,31.988879,-102.108085,832.8399576,6,,,WIFI
20:be:cd:27:bd:08,Gilbreath,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 03:29,149,5745,-87,31.98889,-102.108078,832.8399576,6,,,WIFI
20:be:cd:27:bd:07,Gilbreath,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 03:29,6,2437,-81,31.988899,-102.10807,832.8399576,6,,,WIFI
48:4e:fc:da:c7:16,ARRIS-59D5,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 03:29,11,2462,-85,31.988919,-102.108055,832.8399576,6,,,WIFI
18:a5:ff:50:e4:42,TMOBILE-E440,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],25/10/2024 03:30,9,2452,-83,31.988928,-102.108047,832.8399576,6,,,WIFI
5c:53:c3:2c:43:5b,MyOptimum 2c4357,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 03:30,149,5745,-78,31.988934,-102.108039,832.8399576,6,,,WIFI
5c:53:c3:2c:43:5a,MyOptimum 2c4357,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 03:30,1,2412,-67,31.988948,-102.108032,832.8399576,6,,,WIFI
aa:b5:7c:d7:95:cb,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 03:30,149,5745,-90,31.988959,-102.108024,832.8399576,6,,,WIFI
20:f3:75:c7:0b:81,Da Internet,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 03:31,11,2462,-78,31.988965,-102.108016,832.8399576,6,,,WIFI
5c:53:c3:11:44:c2,MyOptimum 1144bf,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 03:31,1,2412,-78,31.989115,-102.107872,832.8399576,6,,,WIFI
c8:99:2a:d5:11:c0,,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],25/10/2024 03:32,36,5180,-89,31.988531,-102.108962,832.8399576,6,,,WIFI
f3:92:41:b9:1d:5d,,Misc,25/10/2024 03:32,,,-60,31.988604,-102.108985,833.0543105,4,,76,WIFI
e3:f2:b8:19:20:a7,,Misc,25/10/2024 03:32,,,-51,31.9888812,-102.1090786,833.0543105,4,,76,WIFI
dc:01:4f:4c:7b:df,,Misc,25/10/2024 03:32,,,-59,31.9891452,-102.1091677,833.0543105,4,,76,WIFI
84:61:a0:f3:5b:a0,ATT408,[WPA2-PSK-CCMP+TKIP][RSN-PSK-CCMP+TKIP][WPA-PSK-CCMP+TKIP][ESS],25/10/2024 03:33,6,2437,-79,31.989306,-102.109222,833.3128451,4,,,WIFI
48:4e:fc:da:c7:16,ARRIS-59D5,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 03:33,11,2462,-79,31.988531,-102.108962,833.3128451,4,,,WIFI
18:a5:ff:50:e4:42,TMOBILE-E440,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],25/10/2024 03:34,9,2452,-69,31.9880439,-102.1087968,833.3128451,4,,,WIFI
18:a5:ff:50:e4:43,TMOBILE-E440,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],25/10/2024 03:34,52,5260,-83,31.987564,-102.108634,833.3128451,4,,,WIFI
a4:11:62:18:f3:88,ARLO_VMB_3978225656,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 03:34,6,2437,-74,31.987814,-102.111686,833.3128451,4,,,WIFI
78:6a:1f:68:d5:69,ARRIS-4019,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 03:34,11,2462,-88,31.987795,-102.11177,833.3128451,4,,,WIFI
0c:b9:37:e9:85:a8,MyAltice e985a5,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 03:35,11,2462,-90,31.987174,-102.114403,833.3128451,4,,,WIFI
310260_31748_222925581,T-Mobile USA,LTE;us,25/10/2024 03:35,800,800,-113,31.987814,-102.111686,833.3926373,3,,,WIFI
310260_31748_222925581,T-Mobile USA,LTE;us,25/10/2024 03:36,800,800,-85,31.98784,-102.111564,833.3926373,3,,,WIFI
cd:a6:53:92:30:50,,Misc,25/10/2024 03:36,,,-59,31.988368,-102.109329,833.4640306,4,,76,WIFI
5e:53:c3:2c:43:66,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 03:36,149,5745,-88,31.988375,-102.109313,833.4443271,4,,,WIFI
5c:53:c3:2c:43:5b,MyOptimum 2c4357,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 03:36,149,5745,-89,31.988377,-102.109299,833.4443271,4,,,WIFI
5c:53:c3:2c:43:5a,MyOptimum 2c4357,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 03:37,1,2412,-76,31.988381,-102.109283,833.4443271,4,,,WIFI
5c:53:c3:11:44:c2,MyOptimum 1144bf,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 03:38,1,2412,-80,31.988392,-102.10926,833.4443271,4,,,WIFI
98:da:c4:a7:fd:9e,mechanic65,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 03:38,8,2447,-89,31.988394,-102.109245,833.5871205,4,,,WIFI
9c:34:26:a7:d4:c0,ARRIS-D4C2,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 03:38,11,2462,-88,31.9884,-102.10923,833.5871205,4,,,WIFI
5c:53:c3:be:0a:2d,MyOptimum be0a29,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 03:38,36,5180,-90,31.988411,-102.109207,833.5871205,4,,,WIFI
60:5f:8d:f5:f2:d6,,[ESS],25/10/2024 03:39,40,5200,-89,31.988417,-102.109191,833.5871205,4,,,WIFI
60:5f:8d:f5:f2:d5,,[ESS],25/10/2024 03:39,6,2437,-70,31.988422,-102.109184,833.5871205,4,,,WIFI
60:5f:8d:f5:f2:d2,,[RSN-SAE-CCMP],25/10/2024 03:39,40,5200,-90,31.988434,-102.109153,833.5871205,4,,,WIFI
f8:bc:0e:04:16:2b,,[ESS],25/10/2024 03:39,40,5200,-90,31.988439,-102.109146,833.5871205,4,,,WIFI
dc:01:4f:4c:7b:df,,Misc,25/10/2024 03:40,,,-82,31.988447,-102.10913,833.7185589,4,,76,WIFI
e3:f2:b8:19:20:a7,,Misc,25/10/2024 03:40,,,-58,31.988454,-102.109123,833.7185589,4,,76,WIFI
310260_31748_222925581,T-Mobile USA,LTE;us,25/10/2024 03:41,800,800,-75,31.98846,-102.109107,833.7256729,4,,,WIFI
48:4e:fc:da:c7:16,ARRIS-59D5,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 03:41,11,2462,-89,31.988467,-102.1091,833.7863,4,,,WIFI
88:6a:e3:dc:eb:b5,tldcebb5,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 03:41,6,2437,-90,31.988489,-102.109062,833.8236207,4,,,WIFI
0c:ea:c9:05:8a:41,027d4c_5g,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 03:42,44,5220,-87,31.988531,-102.108962,833.8236207,4,,,WIFI
9c:34:26:a7:d4:c0,ARRIS-D4C2,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 03:42,11,2462,-81,31.987814,-102.111686,833.8236207,4,,,WIFI
18:a5:ff:30:dd:72,TMOBILE-DD70,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],25/10/2024 03:43,5,2432,-88,31.9882343,-102.1118179,833.8236207,4,,,WIFI
5c:53:c3:be:0a:2c,MyOptimum be0a29,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 03:44,1,2412,-73,31.988665,-102.111953,833.8236207,4,,,WIFI
90:d0:92:f7:bc:85,Space_Test,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 03:45,6,2437,-84,31.987814,-102.111686,833.8236207,4,,,WIFI
0c:7c:28:b5:e9:b0,ATTr8Sm3ju,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 03:45,48,5240,-90,31.9873882,-102.1115495,833.8236207,4,,,WIFI
3c:62:f0:e5:48:de,TMOBILE-48DC,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],25/10/2024 03:45,1,2412,-76,31.987078,-102.11145,833.8236207,4,,,WIFI
18:a5:ff:50:e4:42,TMOBILE-E440,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],25/10/2024 03:45,9,2452,-88,31.986962,-102.111412,833.8236207,4,,,WIFI
2a:38:5c:2b:c4:3f,PROJ2bc43f,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 00:00,149,5745,-89,31.987174,-102.114403,833.8236207,4,,,WIFI
ac:df:9f:a6:cb:0e,TMOBILE-CB0C,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],25/10/2024 00:00,5,2432,-76,31.987795,-102.11177,833.8236207,4,,,WIFI
94:4e:5b:3e:4a:94,Hot Signals In Your Area,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 00:00,6,2437,-83,31.987814,-102.111686,833.8236207,4,,,WIFI
60:5f:8d:f5:f2:d4,Alphabet Soup,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 00:01,40,5200,-89,31.987174,-102.114403,833.8236207,4,,,WIFI
a4:cf:d2:20:a7:90,MyAltice 20a78d,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 00:01,1,2412,-81,31.9876056,-102.1145418,833.8236207,4,,,WIFI
60:5f:8d:f5:f2:d1,,[RSN-SAE-CCMP],25/10/2024 00:01,6,2437,-79,31.988026,-102.114677,833.8236207,4,,,WIFI
f3:92:41:b9:1d:5d,,Misc,25/10/2024 00:02,,,-53,31.999657,-102.094703,834.0605512,4,,76,WIFI
5c:53:c3:be:0a:2d,MyOptimum be0a29,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 00:02,36,5180,-89,32.0001284,-102.0948513,834.1546746,4,,,WIFI
60:5f:8d:f5:f2:d5,,[ESS],25/10/2024 00:02,6,2437,-78,32.000667,-102.095024,834.1546746,4,,,WIFI
aa:87:ba:25:0e:64,We Have A T-Rex,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 00:02,48,5240,-78,31.999657,-102.094703,834.2788599,4,,,WIFI
5e:53:c3:4d:ad:68,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 00:02,149,5745,-87,31.9991993,-102.0945588,834.2788599,4,,,WIFI
ca:87:ba:25:0e:68,We Have A T-Rex,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 00:03,3,2422,-64,31.998907,-102.094467,834.2788599,4,,,WIFI
5c:e9:31:5d:dd:0e,This LAN is my LAN_5G,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 00:04,40,5200,-87,31.998758,-102.094421,834.2788599,4,,,WIFI
a4:cf:d2:a6:36:45,MyOptimum a63641,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 00:04,40,5200,-90,31.999657,-102.094703,834.2788599,4,,,WIFI
90:d0:92:f7:bc:84,Spacegig,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 00:04,6,2437,-91,31.999667,-102.094482,834.2788599,4,,,WIFI
0c:7c:28:b5:e9:b4,ATTr8Sm3ju,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 00:04,132,5660,-88,31.999671,-102.094459,834.2788599,4,,,WIFI
0c:7c:28:b5:e9:b0,ATTr8Sm3ju,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 00:05,48,5240,-84,31.999671,-102.094436,834.2788599,4,,,WIFI
0c:7c:28:b5:e9:b7,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 00:05,132,5660,-88,31.999673,-102.094429,834.2788599,4,,,WIFI
44:05:3f:5f:18:f6,TheBoomBoomRoom,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],25/10/2024 00:05,6,2437,-87,31.999672,-102.094406,834.2788599,4,,,WIFI
0c:7c:28:b5:e9:ac,ATTr8Sm3ju,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 00:06,6,2437,-70,31.999677,-102.094398,834.2788599,4,,,WIFI
58:96:71:13:92:2f,Verizon_3NCF3F,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 00:06,104,5520,-87,31.999679,-102.09439,834.2788599,4,,,WIFI
5c:53:c3:4d:ad:65,MyOptimum 4dad61,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 00:06,149,5745,-88,31.999679,-102.094375,834.2788599,4,,,WIFI
5e:53:c3:11:31:fa,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 00:06,149,5745,-86,31.999685,-102.09436,834.2788599,4,,,WIFI
a4:cf:d2:20:a7:91,MyAltice 20a78d,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 00:06,40,5200,-89,31.999701,-102.094268,834.2788599,4,,,WIFI
a4:cf:d2:20:a7:90,MyAltice 20a78d,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 00:07,1,2412,-71,31.999721,-102.094169,834.2788599,4,,,WIFI
310260_31748_222925581,T-Mobile USA,LTE;us,25/10/2024 00:08,800,800,-113,31.99975,-102.094063,834.1752655,4,,,WIFI
310260_31748_222925581,T-Mobile USA,LTE;us,25/10/2024 00:09,800,800,-83,31.999769,-102.094001,834.1752655,4,,,WIFI
e3:f2:b8:19:20:a7,,Misc,25/10/2024 00:09,,,-49,31.999799,-102.093925,834.2098171,3,,76,WIFI
7c:4d:8f:66:d0:72,,Misc,25/10/2024 00:10,,,-97,31.999826,-102.093849,834.2098171,3,,,WIFI
6b:ea:2c:05:dd:c9,,Misc,25/10/2024 00:10,,,-99,31.999865,-102.093757,834.2098171,3,,6,WIFI
18:a5:ff:30:dd:72,TMOBILE-DD70,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],25/10/2024 00:10,5,2432,-87,31.999869,-102.093742,834.271682,3,,,WIFI
90:d0:92:f7:bc:85,Space_Test,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 00:11,6,2437,-90,31.999876,-102.093727,834.271682,3,,,WIFI
6c:63:9c:79:72:c0,windgate office,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 00:12,4,2427,-79,31.999882,-102.093711,834.271682,3,,,WIFI
0c:b9:37:c9:c6:8c,MyAltice c9c689,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 00:12,11,2462,-77,31.999886,-102.093696,834.271682,3,,,WIFI
0c:b9:37:c9:c6:8d,MyAltice c9c689,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 00:12,157,5785,-86,31.999893,-102.093681,834.271682,3,,,WIFI
96:4e:5b:3e:4a:90,MyOptimum 3e4a91_guest,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 00:12,6,2437,-73,31.999894,-102.093658,834.271682,3,,,WIFI
5e:53:c3:c9:64:40,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 00:13,40,5200,-84,31.999901,-102.093643,834.271682,3,,,WIFI
40:e1:e4:61:ab:d6,TMOBILE-ABCC,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],25/10/2024 00:14,40,5200,-84,31.999909,-102.093612,834.271682,3,,,WIFI
40:e1:e4:61:ab:d5,TMOBILE-ABCC,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],25/10/2024 00:14,11,2462,-69,31.999911,-102.093597,834.271682,3,,,WIFI
44:05:3f:5f:18:f7,TheBoomBoomRoom,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],25/10/2024 00:14,128,5640,-92,31.999915,-102.093582,834.271682,3,,,WIFI
5c:53:c3:c9:64:3d,MyOptimum c96439,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 00:15,40,5200,-83,31.999919,-102.093574,834.271682,3,,,WIFI
18:a5:ff:30:dd:73,TMOBILE-DD70,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],25/10/2024 00:16,52,5260,-85,31.999921,-102.093559,834.271682,3,,,WIFI
78:6a:1f:5d:b1:5e,ARRIS-C50D,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 00:16,11,2462,-77,31.999925,-102.093543,834.271682,3,,,WIFI
b0:fc:88:cf:8e:b7,TMOBILE-8EB1,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],25/10/2024 00:16,64,5320,-82,31.999927,-102.093528,834.271682,3,,,WIFI
18:a5:05:37:dd:73,,[WPA2-PSK-CCMP][RSN-PSK+SAE-CCMP][ESS],25/10/2024 00:16,52,5260,-86,31.999927,-102.093513,834.271682,3,,,WIFI
a4:cf:d2:1c:49:33,MyAltice 1c492f,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 00:17,149,5745,-89,31.999931,-102.093498,834.271682,3,,,WIFI
22:7f:88:11:41:64,,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS],25/10/2024 00:17,36,5180,-90,31.99993,-102.093467,834.271682,3,,,WIFI
94:4e:5b:3e:4a:94,Hot Signals In Your Area,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 00:17,6,2437,-74,31.999937,-102.093375,834.271682,3,,,WIFI
ac:d5:64:fc:a8:1c,MyAltice fca819,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 00:18,11,2462,-83,31.999945,-102.093299,834.271682,3,,,WIFI
a4:cf:d2:20:a7:90,MyAltice 20a78d,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 00:18,1,2412,-62,31.999944,-102.093277,834.271682,3,,,WIFI
ac:d5:64:fc:a8:1d,MyAltice fca819,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 00:18,149,5745,-85,31.999948,-102.093253,834.271682,3,,,WIFI
94:4e:5b:3e:4a:95,Hot Signals In Your Area,[WPA2-PSK-CCMP][RSN-PSK-CCMP][ESS][WPS],25/10/2024 00:18,149,5745,-88,31.99995,-102.093231,834.271682,3,,,WIFI
64:8b:5b:fb:eb:fb,,Misc,25/10/2024 00:18,,,-96,31.999954,-102.093208,834.3524828,3,,76,WIFI
